secaoprincipal;zona;codmunicipio;municipio;codlocal;localvotacao;endereco;bairro;cep;aptos
378;80;13897;FORTALEZA;1414;COLÉGIO SHALON;RUA TIBÚRCIO FROTA, 1530 COM OSVALDO CRUZ;SÃO JOÃO DO TAUAPE;60130301;279
379;80;13897;FORTALEZA;1414;COLÉGIO SHALON;RUA TIBÚRCIO FROTA, 1530 COM OSVALDO CRUZ;SÃO JOÃO DO TAUAPE;60130301;280
380;80;13897;FORTALEZA;1414;COLÉGIO SHALON;RUA TIBÚRCIO FROTA, 1530 COM OSVALDO CRUZ;SÃO JOÃO DO TAUAPE;60130301;282
381;80;13897;FORTALEZA;1414;COLÉGIO SHALON;RUA TIBÚRCIO FROTA, 1530 COM OSVALDO CRUZ;SÃO JOÃO DO TAUAPE;60130301;276
382;80;13897;FORTALEZA;1414;COLÉGIO SHALON;RUA TIBÚRCIO FROTA, 1530 COM OSVALDO CRUZ;SÃO JOÃO DO TAUAPE;60130301;280
383;80;13897;FORTALEZA;1414;COLÉGIO SHALON;RUA TIBÚRCIO FROTA, 1530 COM OSVALDO CRUZ;SÃO JOÃO DO TAUAPE;60130301;275
384;80;13897;FORTALEZA;1414;COLÉGIO SHALON;RUA TIBÚRCIO FROTA, 1530 COM OSVALDO CRUZ;SÃO JOÃO DO TAUAPE;60130301;278
385;80;13897;FORTALEZA;1414;COLÉGIO SHALON;RUA TIBÚRCIO FROTA, 1530 COM OSVALDO CRUZ;SÃO JOÃO DO TAUAPE;60130301;280
386;80;13897;FORTALEZA;1414;COLÉGIO SHALON;RUA TIBÚRCIO FROTA, 1530 COM OSVALDO CRUZ;SÃO JOÃO DO TAUAPE;60130301;277
387;80;13897;FORTALEZA;1414;COLÉGIO SHALON;RUA TIBÚRCIO FROTA, 1530 COM OSVALDO CRUZ;SÃO JOÃO DO TAUAPE;60130301;281
388;80;13897;FORTALEZA;1414;COLÉGIO SHALON;RUA TIBÚRCIO FROTA, 1530 COM OSVALDO CRUZ;SÃO JOÃO DO TAUAPE;60130301;277
389;80;13897;FORTALEZA;1422;EEM GOV. ADAUTO BEZERRA;RUA MONSENHOR LIBERATO, 1850;FÁTIMA;60411150;355
390;80;13897;FORTALEZA;1422;EEM GOV. ADAUTO BEZERRA;RUA MONSENHOR LIBERATO, 1850;FÁTIMA;60411150;357
391;80;13897;FORTALEZA;1422;EEM GOV. ADAUTO BEZERRA;RUA MONSENHOR LIBERATO, 1850;FÁTIMA;60411150;353
392;80;13897;FORTALEZA;1422;EEM GOV. ADAUTO BEZERRA;RUA MONSENHOR LIBERATO, 1850;FÁTIMA;60411150;350
393;80;13897;FORTALEZA;1422;EEM GOV. ADAUTO BEZERRA;RUA MONSENHOR LIBERATO, 1850;FÁTIMA;60411150;355
394;80;13897;FORTALEZA;1422;EEM GOV. ADAUTO BEZERRA;RUA MONSENHOR LIBERATO, 1850;FÁTIMA;60411150;357
395;80;13897;FORTALEZA;1422;EEM GOV. ADAUTO BEZERRA;RUA MONSENHOR LIBERATO, 1850;FÁTIMA;60411150;358
396;80;13897;FORTALEZA;1422;EEM GOV. ADAUTO BEZERRA;RUA MONSENHOR LIBERATO, 1850;FÁTIMA;60411150;115
397;80;13897;FORTALEZA;1422;EEM GOV. ADAUTO BEZERRA;RUA MONSENHOR LIBERATO, 1850;FÁTIMA;60411150;361
398;80;13897;FORTALEZA;1422;EEM GOV. ADAUTO BEZERRA;RUA MONSENHOR LIBERATO, 1850;FÁTIMA;60411150;359
399;80;13897;FORTALEZA;1422;EEM GOV. ADAUTO BEZERRA;RUA MONSENHOR LIBERATO, 1850;FÁTIMA;60411150;358
400;80;13897;FORTALEZA;1430;COLÉGIO MAURO BEZERRA;RUA BRIGADEIRO VILELA, 221;AEROLÂNDIA;60850780;380
401;80;13897;FORTALEZA;1430;COLÉGIO MAURO BEZERRA;RUA BRIGADEIRO VILELA, 221;AEROLÂNDIA;60850780;378
402;80;13897;FORTALEZA;1430;COLÉGIO MAURO BEZERRA;RUA BRIGADEIRO VILELA, 221;AEROLÂNDIA;60850780;377
403;80;13897;FORTALEZA;1430;COLÉGIO MAURO BEZERRA;RUA BRIGADEIRO VILELA, 221;AEROLÂNDIA;60850780;373
404;80;13897;FORTALEZA;1430;COLÉGIO MAURO BEZERRA;RUA BRIGADEIRO VILELA, 221;AEROLÂNDIA;60850780;378
405;80;13897;FORTALEZA;1430;COLÉGIO MAURO BEZERRA;RUA BRIGADEIRO VILELA, 221;AEROLÂNDIA;60850780;377
406;80;13897;FORTALEZA;1449;COLÉGIO ANTARES (VILA UNIÃO);RUA ALBERTO MONTEZUMA, 235;VILA UNIÃO;60410770;250
408;80;13897;FORTALEZA;1260;FACULDADE MAURÍCIO DE NASSAU;AVENIDA VISCONDE DO RIO BRANCO, 2078;JOSÉ BONIFÁCIO;60055264;308
409;80;13897;FORTALEZA;1139;COLÉGIO SANTO TOMÁZ DE AQUINO;RUA MÁRIO MAMEDE, 750;FÁTIMA;60415000;183
410;80;13897;FORTALEZA;1147;EEFM PROFª  MARIA CONCEICÃO PORFÍRIO TELES;RUA MONTE CRISTO, 177;AEROLÂNDIA;60850270;74
28;82;13897;FORTALEZA;2518;SECRETARIA DE DESENVOLVIMENTO AGRÁRIO DO ESTADO DO CEARÁ;AV. BEZERRA DE MENZES, 1820;SÃO GERARDO;60325901;334
29;82;13897;FORTALEZA;2518;SECRETARIA DE DESENVOLVIMENTO AGRÁRIO DO ESTADO DO CEARÁ;AV. BEZERRA DE MENZES, 1820;SÃO GERARDO;60325901;332
30;82;13897;FORTALEZA;2518;SECRETARIA DE DESENVOLVIMENTO AGRÁRIO DO ESTADO DO CEARÁ;AV. BEZERRA DE MENZES, 1820;SÃO GERARDO;60325901;330
31;82;13897;FORTALEZA;2518;SECRETARIA DE DESENVOLVIMENTO AGRÁRIO DO ESTADO DO CEARÁ;AV. BEZERRA DE MENZES, 1820;SÃO GERARDO;60325901;333
32;82;13897;FORTALEZA;2518;SECRETARIA DE DESENVOLVIMENTO AGRÁRIO DO ESTADO DO CEARÁ;AV. BEZERRA DE MENZES, 1820;SÃO GERARDO;60325901;339
33;82;13897;FORTALEZA;2518;SECRETARIA DE DESENVOLVIMENTO AGRÁRIO DO ESTADO DO CEARÁ;AV. BEZERRA DE MENZES, 1820;SÃO GERARDO;60325901;335
56;82;13897;FORTALEZA;1139;E. M. E. I. F.  NOSSA SENHORA DO PERPETUO SOCORRO;RUA CONSUL GOUVEIA, 57;ÁLVARO WEYNE;60335390;292
57;82;13897;FORTALEZA;1139;E. M. E. I. F.  NOSSA SENHORA DO PERPETUO SOCORRO;RUA CONSUL GOUVEIA, 57;ÁLVARO WEYNE;60335390;291
58;82;13897;FORTALEZA;1139;E. M. E. I. F.  NOSSA SENHORA DO PERPETUO SOCORRO;RUA CONSUL GOUVEIA, 57;ÁLVARO WEYNE;60335390;293
59;82;13897;FORTALEZA;1139;E. M. E. I. F.  NOSSA SENHORA DO PERPETUO SOCORRO;RUA CONSUL GOUVEIA, 57;ÁLVARO WEYNE;60335390;292
60;82;13897;FORTALEZA;1139;E. M. E. I. F.  NOSSA SENHORA DO PERPETUO SOCORRO;RUA CONSUL GOUVEIA, 57;ÁLVARO WEYNE;60335390;291
61;82;13897;FORTALEZA;1139;E. M. E. I. F.  NOSSA SENHORA DO PERPETUO SOCORRO;RUA CONSUL GOUVEIA, 57;ÁLVARO WEYNE;60335390;291
62;82;13897;FORTALEZA;1139;E. M. E. I. F.  NOSSA SENHORA DO PERPETUO SOCORRO;RUA CONSUL GOUVEIA, 57;ÁLVARO WEYNE;60335390;290
63;82;13897;FORTALEZA;1139;E. M. E. I. F.  NOSSA SENHORA DO PERPETUO SOCORRO;RUA CONSUL GOUVEIA, 57;ÁLVARO WEYNE;60335390;291
64;82;13897;FORTALEZA;1139;E. M. E. I. F.  NOSSA SENHORA DO PERPETUO SOCORRO;RUA CONSUL GOUVEIA, 57;ÁLVARO WEYNE;60335390;291
65;82;13897;FORTALEZA;1147;COLEGIO CRISTO REDENTOR;AV. PASTEUR, 372;CRISTO REDENTOR;60335000;369
66;82;13897;FORTALEZA;1147;COLEGIO CRISTO REDENTOR;AV. PASTEUR, 372;CRISTO REDENTOR;60335000;370
67;82;13897;FORTALEZA;1147;COLEGIO CRISTO REDENTOR;AV. PASTEUR, 372;CRISTO REDENTOR;60335000;374
68;82;13897;FORTALEZA;1155;COLEGIO MANUEL DA SILVA - CARLITO PAMPLONA;AV. FRANCISCO SA, 4001;CARLITO PAMPLONA;60310001;388
69;82;13897;FORTALEZA;1155;COLEGIO MANUEL DA SILVA - CARLITO PAMPLONA;AV. FRANCISCO SA, 4001;CARLITO PAMPLONA;60310001;384
70;82;13897;FORTALEZA;1155;COLEGIO MANUEL DA SILVA - CARLITO PAMPLONA;AV. FRANCISCO SA, 4001;CARLITO PAMPLONA;60310001;388
71;82;13897;FORTALEZA;1155;COLEGIO MANUEL DA SILVA - CARLITO PAMPLONA;AV. FRANCISCO SA, 4001;CARLITO PAMPLONA;60310001;386
72;82;13897;FORTALEZA;1155;COLEGIO MANUEL DA SILVA - CARLITO PAMPLONA;AV. FRANCISCO SA, 4001;CARLITO PAMPLONA;60310001;385
73;82;13897;FORTALEZA;1155;COLEGIO MANUEL DA SILVA - CARLITO PAMPLONA;AV. FRANCISCO SA, 4001;CARLITO PAMPLONA;60310001;382
74;82;13897;FORTALEZA;1155;COLEGIO MANUEL DA SILVA - CARLITO PAMPLONA;AV. FRANCISCO SA, 4001;CARLITO PAMPLONA;60310001;380
75;82;13897;FORTALEZA;1163;EMEIF - PATATIVA DO ASSARÉ;RUA FREI TEOBALDO, 646;ÁLVARO WEYNE;60335220;351
76;82;13897;FORTALEZA;1163;EMEIF - PATATIVA DO ASSARÉ;RUA FREI TEOBALDO, 646;ÁLVARO WEYNE;60335220;344
83;82;13897;FORTALEZA;1600;E. M. E. I. F. TERTULIANO CAMBRAIA;RUA MONSENHOR ROSA, 943;JACARECANGA;60310440;355
84;82;13897;FORTALEZA;1600;E. M. E. I. F. TERTULIANO CAMBRAIA;RUA MONSENHOR ROSA, 943;JACARECANGA;60310440;355
85;82;13897;FORTALEZA;1198;E. M. E. I. F. SEBASTIANA ALDIGUIERI;AV. DOUTOR THEMBERG, 448;ÁLVARO WEYNE;60335480;392
86;82;13897;FORTALEZA;1198;E. M. E. I. F. SEBASTIANA ALDIGUIERI;AV. DOUTOR THEMBERG, 448;ÁLVARO WEYNE;60335480;393
90;82;13897;FORTALEZA;1600;E. M. E. I. F. TERTULIANO CAMBRAIA;RUA MONSENHOR ROSA, 943;JACARECANGA;60310440;352
91;82;13897;FORTALEZA;1538;E. M. E. I. F. PROFESSOR  MARTINS DE AGUIAR;RUA BERNARDO PORTO, 470;VILA ELLERY;60320570;380
92;82;13897;FORTALEZA;1538;E. M. E. I. F. PROFESSOR  MARTINS DE AGUIAR;RUA BERNARDO PORTO, 470;VILA ELLERY;60320570;379
95;82;13897;FORTALEZA;1538;E. M. E. I. F. PROFESSOR  MARTINS DE AGUIAR;RUA BERNARDO PORTO, 470;VILA ELLERY;60320570;377
96;82;13897;FORTALEZA;1538;E. M. E. I. F. PROFESSOR  MARTINS DE AGUIAR;RUA BERNARDO PORTO, 470;VILA ELLERY;60320570;379
103;82;13897;FORTALEZA;1317;E. E. F.  LYONS JANGADA;RUA CAMELIA, 352;CRISTO REDENTOR;60337380;374
104;82;13897;FORTALEZA;1317;E. E. F.  LYONS JANGADA;RUA CAMELIA, 352;CRISTO REDENTOR;60337380;370
105;82;13897;FORTALEZA;2569;E.M.E.I.F. VIRGILIO TAVORA (SEÇÕES DO MARVIN);AV. MONSENHOR HÉLIO CAMPOS, S/N;CRISTO REDENTOR;60336800;325
106;82;13897;FORTALEZA;2569;E.M.E.I.F. VIRGILIO TAVORA (SEÇÕES DO MARVIN);AV. MONSENHOR HÉLIO CAMPOS, S/N;CRISTO REDENTOR;60336800;328
107;82;13897;FORTALEZA;2569;E.M.E.I.F. VIRGILIO TAVORA (SEÇÕES DO MARVIN);AV. MONSENHOR HÉLIO CAMPOS, S/N;CRISTO REDENTOR;60336800;327
108;82;13897;FORTALEZA;2569;E.M.E.I.F. VIRGILIO TAVORA (SEÇÕES DO MARVIN);AV. MONSENHOR HÉLIO CAMPOS, S/N;CRISTO REDENTOR;60336800;327
109;82;13897;FORTALEZA;2151;E. M. E. I. F. SANTA TEREZA;AV. MONS HELIO CAMPOS, 90;CRISTO REDENTOR;60336800;270
110;82;13897;FORTALEZA;1295;C .E. J. A.  MONSENHOR HELIO CAMPOS;AV. MONSENHOR HELIO CAMPOS, S/N;CRISTO REDENTOR;60336800;323
111;82;13897;FORTALEZA;1295;C .E. J. A.  MONSENHOR HELIO CAMPOS;AV. MONSENHOR HELIO CAMPOS, S/N;CRISTO REDENTOR;60336800;322
112;82;13897;FORTALEZA;1295;C .E. J. A.  MONSENHOR HELIO CAMPOS;AV. MONSENHOR HELIO CAMPOS, S/N;CRISTO REDENTOR;60336800;324
113;82;13897;FORTALEZA;1295;C .E. J. A.  MONSENHOR HELIO CAMPOS;AV. MONSENHOR HELIO CAMPOS, S/N;CRISTO REDENTOR;60336800;320
114;82;13897;FORTALEZA;1295;C .E. J. A.  MONSENHOR HELIO CAMPOS;AV. MONSENHOR HELIO CAMPOS, S/N;CRISTO REDENTOR;60336800;322
115;82;13897;FORTALEZA;2569;E.M.E.I.F. VIRGILIO TAVORA (SEÇÕES DO MARVIN);AV. MONSENHOR HÉLIO CAMPOS, S/N;CRISTO REDENTOR;60336800;343
116;82;13897;FORTALEZA;2569;E.M.E.I.F. VIRGILIO TAVORA (SEÇÕES DO MARVIN);AV. MONSENHOR HÉLIO CAMPOS, S/N;CRISTO REDENTOR;60336800;325
117;82;13897;FORTALEZA;2569;E.M.E.I.F. VIRGILIO TAVORA (SEÇÕES DO MARVIN);AV. MONSENHOR HÉLIO CAMPOS, S/N;CRISTO REDENTOR;60336800;336
118;82;13897;FORTALEZA;2569;E.M.E.I.F. VIRGILIO TAVORA (SEÇÕES DO MARVIN);AV. MONSENHOR HÉLIO CAMPOS, S/N;CRISTO REDENTOR;60336800;339
119;82;13897;FORTALEZA;2569;E.M.E.I.F. VIRGILIO TAVORA (SEÇÕES DO MARVIN);AV. MONSENHOR HÉLIO CAMPOS, S/N;CRISTO REDENTOR;60336800;335
120;82;13897;FORTALEZA;1317;E. E. F.  LYONS JANGADA;RUA CAMELIA, 352;CRISTO REDENTOR;60337380;372
121;82;13897;FORTALEZA;1317;E. E. F.  LYONS JANGADA;RUA CAMELIA, 352;CRISTO REDENTOR;60337380;372
122;82;13897;FORTALEZA;1317;E. E. F.  LYONS JANGADA;RUA CAMELIA, 352;CRISTO REDENTOR;60337380;370
123;82;13897;FORTALEZA;1325;E. E. F. M.  SALES CAMPOS;RUA JACINTO MATOS, 730;JACARECANGA;60310210;366
124;82;13897;FORTALEZA;1325;E. E. F. M.  SALES CAMPOS;RUA JACINTO MATOS, 730;JACARECANGA;60310210;361
125;82;13897;FORTALEZA;1325;E. E. F. M.  SALES CAMPOS;RUA JACINTO MATOS, 730;JACARECANGA;60310210;364
126;82;13897;FORTALEZA;1325;E. E. F. M.  SALES CAMPOS;RUA JACINTO MATOS, 730;JACARECANGA;60310210;373
127;82;13897;FORTALEZA;1325;E. E. F. M.  SALES CAMPOS;RUA JACINTO MATOS, 730;JACARECANGA;60310210;365
128;82;13897;FORTALEZA;1325;E. E. F. M.  SALES CAMPOS;RUA JACINTO MATOS, 730;JACARECANGA;60310210;362
129;82;13897;FORTALEZA;1341;CENTRO DE SAUDE CARLOS RIBEIRO;RUA JACINTO MATOS, 944;JACARECANGA;60310210;374
130;82;13897;FORTALEZA;1341;CENTRO DE SAUDE CARLOS RIBEIRO;RUA JACINTO MATOS, 944;JACARECANGA;60310210;374
131;82;13897;FORTALEZA;1341;CENTRO DE SAUDE CARLOS RIBEIRO;RUA JACINTO MATOS, 944;JACARECANGA;60310210;372
132;82;13897;FORTALEZA;1325;E. E. F. M.  SALES CAMPOS;RUA JACINTO MATOS, 730;JACARECANGA;60310210;365
133;82;13897;FORTALEZA;2496;FEDERAÇÃO DO MOVIMENTO COMUNITÁRIO DO PIRAMBU- FEMOCOPI;AV. PRESIDENTE CASTELO BRANCO, 2709;JACARECANGA;60312060;295
180;82;13897;FORTALEZA;1481;E. E. F. M.  CLAUDIO MARTINS;RUA DEMOCRITO ROCHA 400;MONTE CASTELO;60325200;343
181;82;13897;FORTALEZA;1481;E. E. F. M.  CLAUDIO MARTINS;RUA DEMOCRITO ROCHA 400;MONTE CASTELO;60325200;343
182;82;13897;FORTALEZA;1465;INSTITUTO MERITHUS DE EDUCAÇÃO, CULTURA E ESPORTE (ANTIGO IDECC - UVA);AV. BEZERRA DE MENEZES, 1034;MONTE CASTELO;60325001;322
183;82;13897;FORTALEZA;1465;INSTITUTO MERITHUS DE EDUCAÇÃO, CULTURA E ESPORTE (ANTIGO IDECC - UVA);AV. BEZERRA DE MENEZES, 1034;MONTE CASTELO;60325001;320
184;82;13897;FORTALEZA;1465;INSTITUTO MERITHUS DE EDUCAÇÃO, CULTURA E ESPORTE (ANTIGO IDECC - UVA);AV. BEZERRA DE MENEZES, 1034;MONTE CASTELO;60325001;323
185;82;13897;FORTALEZA;2461;E. M. E. I. F.  LENIRA JUREMA DE MAGALHÃES;RUA TEOFILO GURGEL, 111;MONTE CASTELO;60325250;297
186;82;13897;FORTALEZA;2461;E. M. E. I. F.  LENIRA JUREMA DE MAGALHÃES;RUA TEOFILO GURGEL, 111;MONTE CASTELO;60325250;295
187;82;13897;FORTALEZA;2461;E. M. E. I. F.  LENIRA JUREMA DE MAGALHÃES;RUA TEOFILO GURGEL, 111;MONTE CASTELO;60325250;299
188;82;13897;FORTALEZA;1481;E. E. F. M.  CLAUDIO MARTINS;RUA DEMOCRITO ROCHA 400;MONTE CASTELO;60325200;348
189;82;13897;FORTALEZA;1481;E. E. F. M.  CLAUDIO MARTINS;RUA DEMOCRITO ROCHA 400;MONTE CASTELO;60325200;346
190;82;13897;FORTALEZA;1481;E. E. F. M.  CLAUDIO MARTINS;RUA DEMOCRITO ROCHA 400;MONTE CASTELO;60325200;348
191;82;13897;FORTALEZA;1490;ESCOLA DE ENSINO PROFISSIONAL DONA CREUZA DO CARMO;AV. SARGENTO HERMINIO SAMPAIO, 2006;MONTE CASTELO;60350501;393
192;82;13897;FORTALEZA;1490;ESCOLA DE ENSINO PROFISSIONAL DONA CREUZA DO CARMO;AV. SARGENTO HERMINIO SAMPAIO, 2006;MONTE CASTELO;60350501;388
193;82;13897;FORTALEZA;1490;ESCOLA DE ENSINO PROFISSIONAL DONA CREUZA DO CARMO;AV. SARGENTO HERMINIO SAMPAIO, 2006;MONTE CASTELO;60350501;391
194;82;13897;FORTALEZA;1490;ESCOLA DE ENSINO PROFISSIONAL DONA CREUZA DO CARMO;AV. SARGENTO HERMINIO SAMPAIO, 2006;MONTE CASTELO;60350501;390
195;82;13897;FORTALEZA;1490;ESCOLA DE ENSINO PROFISSIONAL DONA CREUZA DO CARMO;AV. SARGENTO HERMINIO SAMPAIO, 2006;MONTE CASTELO;60350501;393
196;82;13897;FORTALEZA;1490;ESCOLA DE ENSINO PROFISSIONAL DONA CREUZA DO CARMO;AV. SARGENTO HERMINIO SAMPAIO, 2006;MONTE CASTELO;60350501;388
197;82;13897;FORTALEZA;1503;E. M. E. I. F.  DESEMBARGADOR FAUSTINO DE ALBUQUERQUE;RUA AMARO CAVALCANTE, 221;MONTE CASTELO;60326130;352
198;82;13897;FORTALEZA;1503;E. M. E. I. F.  DESEMBARGADOR FAUSTINO DE ALBUQUERQUE;RUA AMARO CAVALCANTE, 221;MONTE CASTELO;60326130;348
199;82;13897;FORTALEZA;1503;E. M. E. I. F.  DESEMBARGADOR FAUSTINO DE ALBUQUERQUE;RUA AMARO CAVALCANTE, 221;MONTE CASTELO;60326130;350
200;82;13897;FORTALEZA;1503;E. M. E. I. F.  DESEMBARGADOR FAUSTINO DE ALBUQUERQUE;RUA AMARO CAVALCANTE, 221;MONTE CASTELO;60326130;351
201;82;13897;FORTALEZA;2461;E. M. E. I. F.  LENIRA JUREMA DE MAGALHÃES;RUA TEOFILO GURGEL, 111;MONTE CASTELO;60325250;297
202;82;13897;FORTALEZA;2461;E. M. E. I. F.  LENIRA JUREMA DE MAGALHÃES;RUA TEOFILO GURGEL, 111;MONTE CASTELO;60325250;296
203;82;13897;FORTALEZA;1481;E. E. F. M.  CLAUDIO MARTINS;RUA DEMOCRITO ROCHA 400;MONTE CASTELO;60325200;347
204;82;13897;FORTALEZA;1538;E. M. E. I. F. PROFESSOR  MARTINS DE AGUIAR;RUA BERNARDO PORTO, 470;VILA ELLERY;60320570;381
205;82;13897;FORTALEZA;1538;E. M. E. I. F. PROFESSOR  MARTINS DE AGUIAR;RUA BERNARDO PORTO, 470;VILA ELLERY;60320570;379
206;82;13897;FORTALEZA;1538;E. M. E. I. F. PROFESSOR  MARTINS DE AGUIAR;RUA BERNARDO PORTO, 470;VILA ELLERY;60320570;380
207;82;13897;FORTALEZA;1538;E. M. E. I. F. PROFESSOR  MARTINS DE AGUIAR;RUA BERNARDO PORTO, 470;VILA ELLERY;60320570;379
208;82;13897;FORTALEZA;1562;COLEGIO MATER AMABILIS;RUA PADRE ANCHIETA, 438;MONTE CASTELO;60325520;384
209;82;13897;FORTALEZA;1562;COLEGIO MATER AMABILIS;RUA PADRE ANCHIETA, 438;MONTE CASTELO;60325520;386
210;82;13897;FORTALEZA;1554;COLÉGIO  PROFESSOR EURIDICE;RUA NATURALISTA FEIJO, 736;MONTE CASTELO;60326220;390
211;82;13897;FORTALEZA;1554;COLÉGIO  PROFESSOR EURIDICE;RUA NATURALISTA FEIJO, 736;MONTE CASTELO;60326220;397
212;82;13897;FORTALEZA;1562;COLEGIO MATER AMABILIS;RUA PADRE ANCHIETA, 438;MONTE CASTELO;60325520;386
213;82;13897;FORTALEZA;1562;COLEGIO MATER AMABILIS;RUA PADRE ANCHIETA, 438;MONTE CASTELO;60325520;387
214;82;13897;FORTALEZA;1562;COLEGIO MATER AMABILIS;RUA PADRE ANCHIETA, 438;MONTE CASTELO;60325520;384
223;82;13897;FORTALEZA;1481;E. E. F. M.  CLAUDIO MARTINS;RUA DEMOCRITO ROCHA 400;MONTE CASTELO;60325200;345
224;82;13897;FORTALEZA;1597;CENTRO EDUCACIONAL MOEMA TAVORA;RUA MARCILIO DIAS, 485;CRISTO REDENTOR;60310750;370
225;82;13897;FORTALEZA;1597;CENTRO EDUCACIONAL MOEMA TAVORA;RUA MARCILIO DIAS, 485;CRISTO REDENTOR;60310750;374
226;82;13897;FORTALEZA;1597;CENTRO EDUCACIONAL MOEMA TAVORA;RUA MARCILIO DIAS, 485;CRISTO REDENTOR;60310750;376
227;82;13897;FORTALEZA;1597;CENTRO EDUCACIONAL MOEMA TAVORA;RUA MARCILIO DIAS, 485;CRISTO REDENTOR;60310750;374
228;82;13897;FORTALEZA;1600;E. M. E. I. F. TERTULIANO CAMBRAIA;RUA MONSENHOR ROSA, 943;JACARECANGA;60310440;357
229;82;13897;FORTALEZA;1600;E. M. E. I. F. TERTULIANO CAMBRAIA;RUA MONSENHOR ROSA, 943;JACARECANGA;60310440;353
230;82;13897;FORTALEZA;1597;CENTRO EDUCACIONAL MOEMA TAVORA;RUA MARCILIO DIAS, 485;CRISTO REDENTOR;60310750;370
231;82;13897;FORTALEZA;1597;CENTRO EDUCACIONAL MOEMA TAVORA;RUA MARCILIO DIAS, 485;CRISTO REDENTOR;60310750;369
232;82;13897;FORTALEZA;1643;ESCOLA DE 1 GRAU FLAVIO MARCILIO;AVENIDA PASTEUR, 575;CRISTO REDENTOR;60335000;370
233;82;13897;FORTALEZA;1643;ESCOLA DE 1 GRAU FLAVIO MARCILIO;AVENIDA PASTEUR, 575;CRISTO REDENTOR;60335000;374
234;82;13897;FORTALEZA;1643;ESCOLA DE 1 GRAU FLAVIO MARCILIO;AVENIDA PASTEUR, 575;CRISTO REDENTOR;60335000;372
235;82;13897;FORTALEZA;1635;E.E.F.M. DOM HELIO CAMPOS;RUA SAO RAIMUNDO, 199;CRISTO REDENTOR;60311030;348
236;82;13897;FORTALEZA;1635;E.E.F.M. DOM HELIO CAMPOS;RUA SAO RAIMUNDO, 199;CRISTO REDENTOR;60311030;350
237;82;13897;FORTALEZA;1635;E.E.F.M. DOM HELIO CAMPOS;RUA SAO RAIMUNDO, 199;CRISTO REDENTOR;60311030;347
238;82;13897;FORTALEZA;1635;E.E.F.M. DOM HELIO CAMPOS;RUA SAO RAIMUNDO, 199;CRISTO REDENTOR;60311030;342
239;82;13897;FORTALEZA;1643;ESCOLA DE 1 GRAU FLAVIO MARCILIO;AVENIDA PASTEUR, 575;CRISTO REDENTOR;60335000;377
240;82;13897;FORTALEZA;1643;ESCOLA DE 1 GRAU FLAVIO MARCILIO;AVENIDA PASTEUR, 575;CRISTO REDENTOR;60335000;373
241;82;13897;FORTALEZA;1643;ESCOLA DE 1 GRAU FLAVIO MARCILIO;AVENIDA PASTEUR, 575;CRISTO REDENTOR;60335000;373
242;82;13897;FORTALEZA;1643;ESCOLA DE 1 GRAU FLAVIO MARCILIO;AVENIDA PASTEUR, 575;CRISTO REDENTOR;60335000;375
243;82;13897;FORTALEZA;1643;ESCOLA DE 1 GRAU FLAVIO MARCILIO;AVENIDA PASTEUR, 575;CRISTO REDENTOR;60335000;377
244;82;13897;FORTALEZA;1651;E.M. E. I. F. HILBERTO SILVA;AV. PRESIDENTE CASTELO BRANCO, 2973;JACARECANGA;60312060;361
245;82;13897;FORTALEZA;1651;E.M. E. I. F. HILBERTO SILVA;AV. PRESIDENTE CASTELO BRANCO, 2973;JACARECANGA;60312060;362
246;82;13897;FORTALEZA;1651;E.M. E. I. F. HILBERTO SILVA;AV. PRESIDENTE CASTELO BRANCO, 2973;JACARECANGA;60312060;356
247;82;13897;FORTALEZA;1651;E.M. E. I. F. HILBERTO SILVA;AV. PRESIDENTE CASTELO BRANCO, 2973;JACARECANGA;60312060;361
248;82;13897;FORTALEZA;1651;E.M. E. I. F. HILBERTO SILVA;AV. PRESIDENTE CASTELO BRANCO, 2973;JACARECANGA;60312060;362
249;82;13897;FORTALEZA;1651;E.M. E. I. F. HILBERTO SILVA;AV. PRESIDENTE CASTELO BRANCO, 2973;JACARECANGA;60312060;361
250;82;13897;FORTALEZA;1651;E.M. E. I. F. HILBERTO SILVA;AV. PRESIDENTE CASTELO BRANCO, 2973;JACARECANGA;60312060;361
251;82;13897;FORTALEZA;1651;E.M. E. I. F. HILBERTO SILVA;AV. PRESIDENTE CASTELO BRANCO, 2973;JACARECANGA;60312060;361
252;82;13897;FORTALEZA;1635;E.E.F.M. DOM HELIO CAMPOS;RUA SAO RAIMUNDO, 199;CRISTO REDENTOR;60311030;345
253;82;13897;FORTALEZA;1635;E.E.F.M. DOM HELIO CAMPOS;RUA SAO RAIMUNDO, 199;CRISTO REDENTOR;60311030;344
254;82;13897;FORTALEZA;2356;COLEGIO MASTER BEZERRA DE MENEZES;AV. BEZERRA DE MENEZES, 1802;SÃO GERARDO;60325002;333
255;82;13897;FORTALEZA;2240;CENTRO DE EDUCACAO DE JOVENS E ADULTOS PAULO FREIRE;AV. OLAVO BILAC,  1300;SÃO GERARDO;60320300;380
256;82;13897;FORTALEZA;2240;CENTRO DE EDUCACAO DE JOVENS E ADULTOS PAULO FREIRE;AV. OLAVO BILAC,  1300;SÃO GERARDO;60320300;388
257;82;13897;FORTALEZA;2240;CENTRO DE EDUCACAO DE JOVENS E ADULTOS PAULO FREIRE;AV. OLAVO BILAC,  1300;SÃO GERARDO;60320300;218
